word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,,0,0,0,0,0,0,0,43,,,,,40.23672102999408,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,1,1,23,,,,,41.738881229999244,41.05202709999867,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,2,2,8,,,,,43.25374782998697,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,3,3,20,,,,,44.75526723000221,44.06873580001411,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,4,4,32,,,,,46.270881430007286,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,5,5,10,,,,,47.77116532998625,47.08623980000266,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,6,6,2,,,,,49.27154233000474,48.58660079998663,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,7,7,26,,,,,50.771659029991135,50.0859582000121,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,8,8,5,,,,,52.27182442999911,51.58749189999071,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,9,9,0,,,,,53.77180862999521,53.08750470000086,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,10,10,24,,,,,55.272868530004054,54.58678599999985,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,11,11,12,,,,,56.77294113000389,56.08812870000838,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,12,12,27,,,,,58.2733923300053,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,13,13,39,,,,,59.77376793001313,59.08858750000945,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,14,14,9,,,,,61.274212529993385,60.58864659999381,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,15,15,41,,,,,62.77446432998986,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,16,16,42,,,,,64.27464432999258,63.589601899991976,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,17,17,4,,,,,65.775401829998,65.09019620000618,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,18,18,17,,,,,67.27556852998677,66.59046310000122,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,19,19,13,,,,,68.77557793000014,68.09087409998756,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,20,20,25,,,,,70.27642992999753,69.58978740000748,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,21,21,29,,,,,71.79276693000574,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,22,22,19,,,,,73.29285752999712,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,23,23,21,,,,,74.79316362999961,74.10846180000226,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,24,24,35,,,,,76.29370182999409,75.60874429999967,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,25,25,45,,,,,77.7939517300052,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,26,26,48,,,,,79.2943773299863,78.6092609000043,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,27,27,30,,,,,80.79140573000186,80.10969700000715,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,28,28,3,,,,,82.29579503001295,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,29,29,16,,,,,83.79542952999472,83.11076469998807,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,30,30,36,,,,,85.29614543000352,84.60958700001356,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,31,31,40,,,,,86.79583532999968,86.11086670000805,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,32,32,38,,,,,88.29623622999642,87.611167199997,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,33,33,11,,,,,89.79666052999673,89.1119602000108,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,34,34,44,,,,,91.29645213001058,90.61220110001159,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,35,35,47,,,,,92.79779283000389,92.1122378,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,36,36,37,,,,,94.29747752998955,93.6112892999954,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,37,37,34,,,,,95.7977661300043,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,38,38,6,,,,,97.29807153000147,96.61270399999921,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,39,39,28,,,,,98.7994160299946,98.11330060000182,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,40,40,14,,,,,100.31517382998717,99.63025149999885,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,41,41,46,,,,,101.81614102998864,101.13058890000684,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,42,42,22,,,,,103.3158749299997,102.63067270000465,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,43,43,1,,,,,104.81620622999034,104.13154930001474,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,44,44,15,,,,,106.31645412998623,105.63205770001514,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,45,45,33,,,,,107.81693113000946,107.13237740000477,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,46,46,49,,,,,109.31724902998539,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,0,0,0,0,0,47,47,31,,,,,110.81774772999924,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,48,48,18,,,,,112.31778852998977,111.6326226000092,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,0,0,0,0,0,49,49,7,,,,,113.81805342999868,113.13267230000929,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,30,0,0,0,0,,,,,0,0,0,0,,,114.6919588999881,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,29,0,0,0,0,,,,,0,1,1,1,,,115.6501500000013,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,28,0,0,0,0,,,,,0,2,2,2,,,116.65035650000209,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,27,0,0,0,0,,,,,0,3,3,3,,,117.65045210000244,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,26,0,0,0,0,,,,,0,4,4,4,,,118.6507844000007,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,25,0,0,0,0,,,,,0,5,5,5,,,119.65094009999302,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,24,0,0,0,0,,,,,0,6,6,6,,,120.65126780001447,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,23,0,0,0,0,,,,,0,7,7,7,,,121.65121179999551,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,22,0,0,0,0,,,,,0,8,8,8,,,122.65169619998778,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,21,0,0,0,0,,,,,0,9,9,9,,,123.65167349998956,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,20,0,0,0,0,,,,,0,10,10,10,,,124.65211950000958,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,19,0,0,0,0,,,,,0,11,11,11,,,125.65233280000393,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,18,0,0,0,0,,,,,0,12,12,12,,,126.65249939999194,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,17,0,0,0,0,,,,,0,13,13,13,,,127.65277049998986,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,16,0,0,0,0,,,,,0,14,14,14,,,128.6526695000066,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,15,0,0,0,0,,,,,0,15,15,15,,,129.6521619000123,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,14,0,0,0,0,,,,,0,16,16,16,,,130.65301249999902,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,13,0,0,0,0,,,,,0,17,17,17,,,131.65318729999126,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,12,0,0,0,0,,,,,0,18,18,18,,,132.6533391000121,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,11,0,0,0,0,,,,,0,19,19,19,,,133.6537812000024,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,10,0,0,0,0,,,,,0,20,20,20,,,134.65376220000326,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,9,0,0,0,0,,,,,0,21,21,21,,,135.63757960000657,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,8,0,0,0,0,,,,,0,22,22,22,,,136.65391709998948,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,7,0,0,0,0,,,,,0,23,23,23,,,137.63800340000307,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,6,0,0,0,0,,,,,0,24,24,24,,,138.6384134000109,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,5,0,0,0,0,,,,,0,25,25,25,,,139.636845800007,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,4,0,0,0,0,,,,,0,26,26,26,,,140.6386516999919,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,3,0,0,0,0,,,,,0,27,27,27,,,141.63852199999383,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,2,0,0,0,0,,,,,0,28,28,28,,,142.63920679999865,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,1,0,0,0,0,,,,,0,29,29,29,,,143.63951330000418,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,0,0,0,0,0,,,,,0,30,30,30,,,144.63961250000284,None,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
,,,0,0,0,0,,,,,,,,,,,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,0,0,46,,,,,146.37519223000854,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,1,1,32,,,,,147.87499112999066,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,2,2,4,,,,,149.37508742999634,148.6901235000114,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,3,3,23,,,,,150.87523312999983,150.19011620001402,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,4,4,14,,,,,152.37574643000843,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,5,5,22,,,,,153.8764443299966,153.19241739998688,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,6,6,20,,,,,155.3769659300102,154.69203310000012,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,7,7,33,,,,,156.87685752999968,156.19129930000054,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,8,8,7,,,,,158.37701362999505,157.69225520000327,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,9,9,35,,,,,159.8771661299921,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,10,10,38,,,,,161.37778522999142,160.69205760001205,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,11,11,11,,,,,162.8780665300088,162.19328730000416,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,12,12,0,,,,,164.37850032999413,163.6932977999968,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,13,13,9,,,,,165.8793800299987,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,14,14,26,,,,,167.37946063000126,166.69379710001522,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,15,15,21,,,,,168.87985423000063,168.19383269999526,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,16,16,12,,,,,170.37957633000914,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,17,17,5,,,,,171.87954702998977,171.1940493999864,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,18,18,10,,,,,173.38047123001306,172.69527349999407,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,19,19,37,,,,,174.88027223001117,174.19526559999213,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,20,20,6,,,,,176.38049192999605,175.6956618000113,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,21,21,16,,,,,177.88080092999152,177.19620440001017,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,22,22,44,,,,,179.3811324300128,178.69629140000325,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,23,23,39,,,,,180.88133982999133,180.19690820001415,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,24,24,18,,,,,182.3815303299867,181.69684330001473,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,25,25,28,,,,,183.88185962999123,183.19719880001503,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,26,26,47,,,,,185.38233093000017,184.6975206999923,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,27,27,49,,,,,186.88253093000966,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,28,28,36,,,,,188.38255582999554,187.69837679999182,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,29,29,41,,,,,189.88404453000985,189.19819890000508,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,30,30,30,,,,,191.38377832999103,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,31,31,43,,,,,192.8843755299982,192.19919869999285,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,32,32,8,,,,,194.38403162999893,193.69905349999317,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,33,33,34,,,,,195.88519533001235,195.19986329998937,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,34,34,1,,,,,197.38490222999243,196.69906489999266,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,35,35,29,,,,,198.8853711300122,198.20080389999202,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,36,36,13,,,,,200.38572153000277,199.7010145999957,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,37,37,24,,,,,201.88581932999077,201.2010306000011,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,38,38,15,,,,,203.38687522999825,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,39,39,2,,,,,204.88657093000947,204.20183669999824,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,40,40,3,,,,,206.38772443000343,205.7023107999994,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,41,41,45,,,,,207.88706272999988,207.20195940000121,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,42,42,27,,,,,209.38726332998485,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,43,43,31,,,,,210.88775163000682,None,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/gauche.ogg,0.7,,1,0,1,0,0,44,44,17,,,,,212.38899833001196,211.7029201000114,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
sounds/droite.ogg,0.7,,1,0,1,0,0,45,45,42,,,,,213.88900123000494,213.20312980000745,,,,001,2021_Apr_30_1136,list_pa,2021.1.4,59.909943374365945,
