word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,,0,0,0,0,0,0,0,39,,,,,286.94489412000405,None,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,1,1,30,,,,,288.4456489199889,287.75954090000596,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,2,2,37,,,,,289.9451005200041,289.2603627999779,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,3,3,13,,,,,291.44702082001606,290.75979290000396,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,4,4,25,,,,,292.946243219974,None,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,5,5,16,,,,,294.44629121999026,293.76132659998257,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,6,6,36,,,,,295.946453820006,295.26067960000364,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,7,7,48,,,,,297.44714922000423,296.7618677999708,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/droite.ogg,0.7,,0,0,0,0,0,8,8,38,,,,,298.94696421999254,298.26233389996924,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,9,9,7,,,,,300.44758411999794,299.7626575999893,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,10,10,4,,,,,301.9476523199934,301.2625432999921,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,11,11,22,,,,,303.4482626199839,302.76350070000626,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
sounds/gauche.ogg,0.7,,0,0,0,0,0,12,12,2,,,,,304.9475558200153,304.26379439997254,,,,001,2021_May_03_0939,list_pa,2021.1.4,60.78620881051077,
