word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,,0,0,0,0,0,0,0,41,,,,,65.93776770000113,None,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,1,1,1,,,,,67.43869009998161,66.75437469998724,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,2,2,13,,,,,68.93878419999965,None,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/droite.ogg,0.7,,0,0,0,0,0,3,3,45,,,,,70.43915639998158,69.75910269998712,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,4,4,4,,,,,71.93934559999616,71.25686439999845,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,5,5,0,,,,,73.43982040000265,72.75725169997895,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,6,6,3,,,,,74.94029079997563,74.25792239999282,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,7,7,10,,,,,76.44099429997732,75.75714410000364,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/gauche.ogg,0.7,,0,0,0,0,0,8,8,16,,,,,77.94109889998799,77.25787219998892,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
sounds/droite.ogg,0.7,,0,0,0,0,0,9,9,35,,,,,79.44135699997423,78.7588328999991,,,,001,2021_May_05_1627,list_pa,2021.1.4,59.8292950475548,
