word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,,0,0,0,0,0,0,0,31,,,,,29.76420919999655,None,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,1,1,21,,,,,31.28119869999646,30.595495700021274,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,2,2,38,,,,,32.78242400001327,32.096419400011655,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,3,3,32,,,,,34.28245870001556,33.59743920000619,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,4,4,23,,,,,35.782271600016976,None,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,5,5,28,,,,,37.28325020001794,36.59840950000216,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,6,6,0,,,,,38.783169200012345,38.09818080000696,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,7,7,12,,,,,40.283783000000405,39.59893190002185,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,8,8,4,,,,,41.78421540000418,41.09932850001496,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,9,9,2,,,,,43.28442360001791,42.59932960002334,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,10,10,25,,,,,44.785223199994654,44.099256800021976,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,11,11,14,,,,,46.28533849999949,45.60012050002115,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/gauche.ogg,0.7,,0,0,0,0,0,12,12,18,,,,,47.78581940002332,47.100408700003754,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,13,13,47,,,,,49.28582709999464,48.60133730000234,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,14,14,34,,,,,50.7865575999982,50.10187060001772,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
sounds/droite.ogg,0.7,,0,0,0,0,0,15,15,26,,,,,52.28634250001924,None,,,,001,2021_May_10_1040,list_pa,2021.1.4,60.08586269757121,
