word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/gauche.ogg,0.7,,0,0,0,0,0,0,0,5,,,,,21.245577660005075,None,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,1,1,25,,,,,22.746456160000527,22.060804500011727,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,2,2,6,,,,,24.246630859992003,23.561475099995732,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,3,3,7,,,,,25.74696846000152,None,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,4,4,45,,,,,27.247150659991895,26.56227029999718,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,5,5,30,,,,,28.74695586002199,28.062636200047564,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,6,6,11,,,,,30.247387160046493,29.561865900002886,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,7,7,0,,,,,31.748363760032227,31.063346500042826,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,8,8,36,,,,,33.248224460019266,32.56247699999949,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,9,9,14,,,,,34.74915986004053,34.06388070003595,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,10,10,42,,,,,36.24867876004428,35.56399210001109,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,11,11,31,,,,,37.74937126002042,37.06445950001944,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,12,12,41,,,,,39.25044466004474,38.563510500011034,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,13,13,4,,,,,40.75017966000596,40.0642314000288,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,14,14,9,,,,,42.250438559998294,None,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,15,15,15,,,,,43.750927759998014,43.066068100044504,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,16,16,29,,,,,45.25124936000211,44.56599030003417,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,17,17,24,,,,,46.75114806004567,None,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/droite.ogg,0.7,,0,0,0,0,0,18,18,44,,,,,48.252248360041996,47.56565420003608,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,19,19,19,,,,,49.75235846000724,None,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
sounds/gauche.ogg,0.7,,0,0,0,0,0,20,20,18,,,,,51.252933360019234,50.567065400013234,,,,001,2021_May_03_0907,list_pa,2021.1.4,59.86726230585782,
