word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,,0,0,0,0,0,0,0,25,,,,,70.26847627001116,None,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,1,1,28,,,,,71.76885216996307,None,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,2,2,6,,,,,73.30261886997614,None,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,3,3,49,,,,,74.80283757001162,74.11830420000479,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,4,4,5,,,,,76.30351047001314,75.6183039000025,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,5,5,3,,,,,77.80421956999926,77.11847819999093,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,6,6,48,,,,,79.30398786998121,78.61937560001388,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,7,7,30,,,,,80.80417166998377,80.11976689996663,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,8,8,7,,,,,82.30492696997244,81.62000289995922,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,9,9,27,,,,,83.80523556999397,None,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,10,10,14,,,,,85.30555807000492,84.62069289997453,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,11,11,33,,,,,86.80588156996528,86.1199586999719,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,12,12,22,,,,,88.30611366998637,87.62134819995845,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,13,13,12,,,,,89.80644437000156,89.1216344999848,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,14,14,4,,,,,91.3067055700114,90.62171390000731,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/droite.ogg,0.7,,0,0,0,0,0,15,15,37,,,,,92.80677437001141,92.12109099997906,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
sounds/gauche.ogg,0.7,,0,0,0,0,0,16,16,13,,,,,94.3072861700086,93.62241780001204,,,,001,2021_May_03_1335,list_pa,2021.1.4,59.961025315987555,
