word_stimuli,isi,countdown,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_exposure.started,sound_exposure.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/gauche.ogg,0.7,,0,0,0,0,0,0,0,15,,,,,103.85783757999889,None,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,1,1,4,,,,,105.3594501799962,104.67394960000092,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,2,2,24,,,,,106.8591459800009,106.17608779999864,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,3,3,46,,,,,108.35978497999895,107.67440519999946,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,4,4,49,,,,,109.86013228000229,109.17488359999697,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,5,5,6,,,,,111.36099608000222,110.67549739999959,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,6,6,35,,,,,112.86030338000273,112.17559369999799,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,7,7,34,,,,,114.36107287999766,113.6764372999969,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,8,8,41,,,,,115.8614504799989,115.17615490000026,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,9,9,19,,,,,117.36170267999842,116.67682559999957,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,10,10,23,,,,,118.86304027999722,118.17669279999973,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,11,11,28,,,,,120.3789250799964,None,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/gauche.ogg,0.7,,0,0,0,0,0,12,12,17,,,,,121.8792380800005,121.1942601999981,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
sounds/droite.ogg,0.7,,0,0,0,0,0,13,13,29,,,,,123.37976917999913,122.69422130000021,,,,001,2021_May_04_1028,list_pa,2021.1.4,60.12726536947906,
