word_stimuli,isi,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,sound_exposure.started,sound_exposure.stopped,participant,session,date,expName,psychopyVersion,frameRate,
sounds/droite.ogg,0.7,0,0,0,49,14.307332779993885,None,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,1,1,8,15.807809880017885,15.12172009999631,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,2,2,15,17.308092180013773,16.622181900020223,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,3,3,24,18.808349679995445,18.122623900009785,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,4,4,14,20.308693180020782,None,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,5,5,2,21.808934379994753,None,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/droite.ogg,0.7,0,6,6,44,23.32601648000127,None,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
sounds/gauche.ogg,0.7,0,7,7,19,24.827170980002848,24.140471200022148,,001,2021_Apr_30_0946,list_pa,2021.1.4,60.13753454562306,
