ExperimentName;Subject;Session;Chronos.BoxInfo;Clock.Information;DataFile.Basename;Display.RefreshRate;ExperimentVersion;Group;Hello.DEVICE;RandomSeed;RuntimeCapabilities;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;Block;EndTraining.DEVICE;Generalbloc;Generalbloc.Cycle;Generalbloc.Sample;Procedure[Block];Running[Block];TextDisplay1.DEVICE;TextDisplay2.DEVICE;TextTraining.DEVICE;time;VVInst.DEVICE[Block];Trial;correct;image;listVVTrial;listVVTrial.Cycle;listVVTrial.Sample;offset;Procedure[Trial];Running[Trial];SpatialTaskTraining;SpatialTaskTraining.Cycle;SpatialTaskTraining.Sample;VVInst.DEVICE[Trial];vvstimnoresp.ACC;vvstimnoresp.CRESP;vvstimnoresp.DurationError;vvstimnoresp.OnsetDelay;vvstimnoresp.OnsetTime;vvstimnoresp.OnsetToOnsetTime;vvstimnoresp.RESP;vvstimnoresp.RT;vvstimnoresp.RTTime;vvstimresp1.ACC;vvstimresp1.CRESP;vvstimresp1.DEVICE;vvstimresp1.DurationError;vvstimresp1.OnsetDelay;vvstimresp1.OnsetTime;vvstimresp1.OnsetToOnsetTime;vvstimresp1.RESP;vvstimresp1.RT;vvstimresp1.RTTime;vvstimresp2.ACC;vvstimresp2.CRESP;vvstimresp2.DEVICE;vvstimresp2.DurationError;vvstimresp2.OnsetDelay;vvstimresp2.OnsetTime;vvstimresp2.OnsetToOnsetTime;vvstimresp2.RESP;vvstimresp2.RT;vvstimresp2.RTTime;SubTrial;LISTVVRANDOM1;LISTVVRANDOM1.Cycle;LISTVVRANDOM1.Sample;LISTVVRANDOM2;Procedure[SubTrial];Running[SubTrial];VVR;VVRANDOM;VVRANDOMRESP.ACC;VVRANDOMRESP.CRESP;VVRANDOMRESP.DEVICE;VVRANDOMRESP.DurationError;VVRANDOMRESP.OnsetDelay;VVRANDOMRESP.OnsetTime;VVRANDOMRESP.OnsetToOnsetTime;VVRANDOMRESP.RESP;VVRANDOMRESP.RT;VVRANDOMRESP.RTTime
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;31;5;VV_290421/920.png;10;1;31;20;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;185416;200;;0;0;0;5;Chronos;0;0;185616;299;1;1000;186616;0;5;Chronos;1;-1;185915;0;1;701;186616;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;32;5;VV_290421/915.png;9;1;32;15;blocVVstim;listVVTrial;;;;Chronos;0;;0;-1;188131;200;;0;0;0;5;Chronos;0;0;188331;300;1;957;189288;0;5;Chronos;0;0;188631;0;1;657;189288;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;33;5;VV_290421/905.png;7;1;33;5;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;190814;199;;0;0;1;5;Chronos;1;-1;191013;300;5;1015;192028;1;5;Chronos;1;0;191313;0;5;715;192028;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;34;5;VV_290421/910.png;8;1;34;10;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;193546;200;;0;0;1;5;Chronos;0;0;193746;300;5;818;194564;1;5;Chronos;0;0;194046;0;5;518;194564;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;35;1;VV_290421/885.png;3;1;35;-15;blocVVstim;listVVTrial;;;;Chronos;0;;0;-1;196078;200;;0;0;0;1;Chronos;0;0;196278;300;5;1132;197410;0;1;Chronos;0;0;196578;0;5;832;197410;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;36;1;VV_290421/875.png;1;1;36;-25;blocVVstim;listVVTrial;;;;Chronos;0;;0;-1;198927;200;;0;0;0;1;Chronos;0;0;199127;300;5;649;199776;0;1;Chronos;0;0;199427;0;5;349;199776;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;37;1;VV_290421/885.png;3;1;37;-15;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;201293;200;;0;0;1;1;Chronos;0;0;201493;300;1;1298;202791;1;1;Chronos;0;0;201793;0;1;998;202791;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;38;1;VV_290421/890.png;4;1;38;-10;blocVVstim;listVVTrial;;;;Chronos;0;;1;-1;204308;200;;0;0;0;1;Chronos;0;0;204508;300;5;552;205060;0;1;Chronos;0;0;204808;0;5;252;205060;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;39;1;VV_290421/880.png;2;1;39;-20;blocVVstim;listVVTrial;;;;Chronos;0;;0;-1;206574;200;;0;0;1;1;Chronos;0;0;206774;300;1;413;207187;1;1;Chronos;0;0;207074;0;1;113;207187;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;40;5;VV_290421/925.png;11;1;40;25;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;208707;200;;0;0;1;5;Chronos;0;0;208907;300;5;682;209589;1;5;Chronos;0;0;209207;0;5;382;209589;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;41;1;VV_290421/885.png;3;1;41;-15;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;211106;200;;0;0;1;1;Chronos;0;0;211306;300;1;526;211832;1;1;Chronos;0;0;211606;0;1;226;211832;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;42;1;VV_290421/885.png;3;1;42;-15;blocVVstim;listVVTrial;;;;Chronos;0;;0;0;213355;200;;0;0;0;1;Chronos;0;0;213555;300;5;565;214120;0;1;Chronos;0;0;213855;0;5;265;214120;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;43;5;VV_290421/910.png;8;1;43;10;blocVVstim;listVVTrial;;;;Chronos;0;;1;-1;215637;200;;0;0;0;5;Chronos;0;0;215837;300;1;625;216462;0;5;Chronos;0;0;216137;0;1;325;216462;;;;;;;;;;;;;;;;;;;
EXP2.2_290421;10004;1;<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04301-1186</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>2.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB20#4&9bd2e8a&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + USB#VID_8087&PID_0024#5&3026c139&0&1#{f18a0e88-c30c-11d0-8815-00a0c906bed8}(1) + VID_2266&PID_0007(7)</USBConnectionRoute></ChronosDeviceInfo>;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2435566</Frequency><Timestamp dt:dt=""r8"">18505308075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-04-30T09:16:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";EXP2.2_290421-10004-1;60.024;1.0.0.340;1;Chronos;1325870774;Full;3.0.3.80;3.0.3.80;04-30-2021;30/04/2021 09:16;11:16:02;3.0.3.82;2;;2;1;2;TESTVV;Generalbloc;;;;pretest;Chronos;44;1;VV_290421/880.png;2;1;44;-20;blocVVstim;listVVTrial;;;;Chronos;0;;1;-1;217986;200;;0;0;1;1;Chronos;1;0;218186;300;1;801;218987;1;1;Chronos;0;0;218486;0;1;501;218987;;;;;;;;;;;;;;;;;;;
